地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
黑龙江省,0,0,0,484,0,13
上海市,13,37,14,394,1,4
江苏省,0,0,2,633,0,0
浙江省,0,1,1,1237,0,1
安徽省,0,0,0,990,0,6
福建省,7,7,4,307,0,1
江西省,0,0,1,936,0,1
山东省,0,1,1,765,0,7
河南省,0,0,0,1273,0,22
湖北省,0,0,0,67800,5,3144
湖南省,0,0,0,1018,0,4
广东省,0,0,8,1407,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,1,0,168,0,6
重庆市,0,0,0,576,0,6
四川省,0,0,1,543,0,3
贵州省,0,0,0,146,0,2
云南省,0,0,0,176,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,248,0,3
甘肃省,0,0,0,134,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,18,153,0,2
香港特别行政区,0,0,17,273,0,4
澳门特别行政区,0,0,1,18,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,15,55,10,522,0,8
天津市,10,27,0,137,0,3
河北省,0,0,0,319,0,6
山西省,0,5,0,133,0,0
内蒙古自治区,0,0,0,75,0,1
辽宁省,0,0,0,126,0,2
吉林省,0,0,0,93,0,1
黑龙江省,0,0,0,484,0,13
上海市,18,36,10,404,0,4
江苏省,1,1,0,633,0,0
浙江省,1,2,1,1238,0,1
安徽省,0,0,0,990,0,6
福建省,2,8,6,313,0,1
江西省,0,0,0,936,0,1
山东省,0,1,2,767,0,7
河南省,0,0,1,1274,0,22
湖北省,0,0,0,67800,9,3153
湖南省,0,0,0,1018,0,4
广东省,0,0,6,1413,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,1,0,168,0,6
重庆市,0,0,1,577,0,6
四川省,0,0,0,543,0,3
贵州省,0,0,0,146,0,2
云南省,0,0,0,176,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,248,0,3
甘肃省,0,0,2,136,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,16,169,0,2
香港特别行政区,0,0,44,317,0,4
澳门特别行政区,0,0,3,21,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,5,45,32,554,0,8
天津市,11,35,4,141,0,3
河北省,0,0,0,319,0,6
山西省,0,5,1,134,0,0
内蒙古自治区,0,0,0,75,0,1
辽宁省,0,0,1,127,0,2
吉林省,0,0,0,93,0,1
黑龙江省,0,0,0,484,0,13
上海市,15,35,10,414,0,4
江苏省,0,0,3,636,0,0
浙江省,0,0,2,1240,0,1
安徽省,0,0,0,990,0,6
福建省,4,10,5,318,0,1
江西省,0,0,0,936,0,1
山东省,0,1,1,768,0,7
河南省,0,0,0,1274,0,22
湖北省,0,0,1,67801,7,3160
湖南省,0,0,0,1018,0,4
广东省,0,0,15,1428,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,1,0,168,0,6
重庆市,0,0,1,578,0,6
四川省,0,0,2,545,0,3
贵州省,0,0,0,146,0,2
云南省,0,0,0,176,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,248,0,3
甘肃省,0,0,0,136,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,26,195,0,2
香港特别行政区,0,0,39,356,0,4
澳门特别行政区,0,0,4,25,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,3,40,5,559,0,8
天津市,14,48,4,145,0,3
河北省,0,0,0,319,0,6
山西省,0,2,0,134,0,0
内蒙古自治区,2,2,2,77,0,1
辽宁省,0,0,0,127,0,2
吉林省,0,0,1,94,0,1
黑龙江省,0,0,0,484,0,13
上海市,13,34,19,433,1,5
江苏省,0,0,2,638,0,0
浙江省,1,1,1,1241,0,1
安徽省,0,0,0,990,0,6
福建省,0,6,4,322,0,1
江西省,0,0,0,936,0,1
山东省,0,0,1,769,0,7
河南省,0,0,0,1274,0,22
湖北省,0,0,0,67801,3,3163
湖南省,0,0,0,1018,0,4
广东省,0,0,5,1433,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,1,0,168,0,6
重庆市,0,0,0,578,0,6
四川省,0,0,2,547,0,3
贵州省,0,0,0,146,0,2
云南省,0,0,0,176,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,1,249,0,3
甘肃省,0,0,0,136,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,21,216,0,2
香港特别行政区,0,0,30,386,0,4
澳门特别行政区,0,0,1,26,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,4,41,6,565,0,8
天津市,25,71,2,147,0,3
河北省,0,0,0,319,0,6
山西省,0,0,1,135,0,0
内蒙古自治区,4,5,12,89,0,1
辽宁省,0,0,0,127,0,2
吉林省,0,0,1,95,0,1
黑龙江省,0,0,0,484,0,13
上海市,23,36,18,451,0,5
江苏省,0,0,2,640,0,0
浙江省,0,0,2,1243,0,1
安徽省,0,0,0,990,0,6
福建省,1,4,6,328,0,1
江西省,0,0,0,936,0,1
山东省,0,0,0,769,0,7
河南省,0,0,1,1275,0,22
湖北省,0,0,0,67801,6,3169
湖南省,0,0,0,1018,0,4
广东省,0,0,11,1444,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,1,0,168,0,6
重庆市,0,0,0,578,0,6
四川省,0,0,0,547,0,3
贵州省,0,0,0,146,0,2
云南省,0,0,2,178,0,2
西藏自治区,0,0,0,1,0,0
陕西省,1,1,3,252,0,3
甘肃省,0,0,0,136,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,19,235,0,2
香港特别行政区,0,0,24,410,0,4
澳门特别行政区,0,0,4,30,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,3,40,4,569,0,8
天津市,20,89,4,151,0,3
河北省,0,0,0,319,0,6
山西省,0,0,0,135,0,0
内蒙古自治区,6,11,3,92,0,1
辽宁省,0,0,1,128,0,2
吉林省,0,0,0,95,0,1
黑龙江省,0,0,0,484,0,13
上海市,17,43,17,468,0,5
江苏省,1,1,1,641,0,0
浙江省,0,0,4,1247,0,1
安徽省,0,0,0,990,0,6
福建省,2,4,3,331,0,1
江西省,0,0,0,936,0,1
山东省,0,0,2,771,0,7
河南省,0,0,0,1275,0,22
湖北省,0,0,0,67801,5,3174
湖南省,0,0,0,1018,0,4
广东省,0,0,12,1456,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,1,0,168,0,6
重庆市,0,0,0,578,0,6
四川省,0,0,1,548,0,3
贵州省,0,0,0,146,0,2
云南省,0,0,2,180,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,1,253,0,3
甘肃省,0,0,0,136,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,17,252,0,2
香港特别行政区,0,0,43,453,0,4
澳门特别行政区,0,0,3,33,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,1,40,3,572,0,8
天津市,16,95,5,156,0,3
河北省,0,0,0,319,0,6
山西省,0,0,0,135,0,0
内蒙古自治区,2,11,2,94,0,1
辽宁省,0,0,3,131,0,2
吉林省,0,0,2,97,0,1
黑龙江省,0,0,0,484,0,13
上海市,9,33,17,485,0,5
江苏省,0,1,0,641,0,0
浙江省,1,1,4,1251,0,1
安徽省,0,0,0,990,0,6
福建省,0,2,6,337,0,1
江西省,0,0,0,936,0,1
山东省,0,0,1,772,0,7
河南省,0,0,0,1275,0,22
湖北省,0,0,0,67801,3,3177
湖南省,0,0,0,1018,0,4
广东省,0,0,11,1467,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,1,0,168,0,6
重庆市,0,0,0,578,0,6
四川省,0,0,0,548,0,3
贵州省,0,0,0,146,0,2
云南省,0,0,0,180,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,253,0,3
甘肃省,0,0,0,136,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,15,267,0,2
香港特别行政区,0,0,65,518,0,4
澳门特别行政区,0,0,1,34,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,31,4,576,0,8
天津市,9,91,7,163,0,3
河北省,0,0,0,319,0,6
山西省,0,0,1,136,0,0
内蒙古自治区,5,16,1,95,0,1
辽宁省,0,0,3,134,0,2
吉林省,0,0,1,98,0,1
黑龙江省,0,0,0,484,0,13
上海市,12,32,7,492,0,5
江苏省,0,1,3,644,0,0
浙江省,0,0,3,1254,0,1
安徽省,0,0,0,990,0,6
福建省,1,2,1,338,0,1
江西省,0,0,1,937,0,1
山东省,0,0,0,772,0,7
河南省,0,0,1,1276,0,22
湖北省,0,0,0,67801,5,3182
湖南省,0,0,0,1018,0,4
广东省,0,0,8,1475,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,1,579,0,6
四川省,0,0,2,550,0,3
贵州省,0,0,1,147,0,2
云南省,0,0,0,180,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,253,0,3
甘肃省,1,1,0,136,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,16,283,0,2
香港特别行政区,0,0,64,582,0,4
澳门特别行政区,0,0,3,37,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,1,31,1,577,0,8
天津市,6,87,4,167,0,3
河北省,0,0,2,321,0,6
山西省,0,0,0,136,0,0
内蒙古自治区,0,16,0,95,0,1
辽宁省,0,0,2,136,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,0,484,0,13
上海市,10,32,6,498,0,5
江苏省,0,1,1,645,0,0
浙江省,0,0,1,1255,0,1
安徽省,0,0,0,990,0,6
福建省,0,1,2,340,0,1
江西省,0,0,0,937,0,1
山东省,0,0,1,773,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67801,4,3186
湖南省,0,0,0,1018,0,4
广东省,0,0,9,1484,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,550,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,180,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,253,0,3
甘肃省,0,0,2,138,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,15,298,1,3
香港特别行政区,0,0,59,641,0,4
澳门特别行政区,0,0,1,38,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,27,3,580,0,8
天津市,21,94,7,174,0,3
河北省,0,0,0,321,0,6
山西省,0,0,0,136,0,0
内蒙古自治区,9,25,10,105,0,1
辽宁省,0,0,3,139,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,0,484,0,13
上海市,14,35,11,509,0,5
江苏省,0,1,1,646,0,0
浙江省,0,0,2,1257,0,1
安徽省,0,0,0,990,0,6
福建省,0,1,3,343,0,1
江西省,0,0,0,937,0,1
山东省,0,0,1,774,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67801,1,3187
湖南省,0,0,0,1018,0,4
广东省,0,0,6,1490,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,550,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,1,181,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,253,0,3
甘肃省,0,0,0,138,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,8,306,2,5
香港特别行政区,0,0,41,682,0,4
澳门特别行政区,0,0,1,39,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,1,19,0,580,0,8
天津市,14,93,0,174,0,3
河北省,0,0,2,323,0,6
山西省,0,0,1,137,0,0
内蒙古自治区,0,24,6,111,0,1
辽宁省,0,0,1,140,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,0,484,0,13
上海市,11,34,7,516,1,6
江苏省,0,1,0,646,0,0
浙江省,0,0,0,1257,0,1
安徽省,0,0,0,990,0,6
福建省,0,1,2,345,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,774,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,1,67802,6,3193
湖南省,0,0,0,1018,0,4
广东省,0,0,11,1501,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,2,552,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,1,182,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,2,255,0,3
甘肃省,0,0,0,138,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,16,322,0,5
香港特别行政区,0,0,32,714,0,4
澳门特别行政区,0,0,2,41,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,5,16,2,582,0,8
天津市,5,81,2,176,0,3
河北省,0,0,2,325,0,6
山西省,0,0,0,137,0,0
内蒙古自治区,0,24,6,117,0,1
辽宁省,0,0,0,140,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,4,488,0,13
上海市,8,28,6,522,0,6
江苏省,0,1,1,647,0,0
浙江省,0,0,1,1258,0,1
安徽省,0,0,0,990,0,6
福建省,2,3,0,345,0,1
江西省,0,0,0,937,0,1
山东省,0,0,1,775,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67802,6,3199
湖南省,0,0,1,1019,0,4
广东省,0,0,6,1507,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,2,554,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,1,183,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,255,0,3
甘肃省,0,0,0,138,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,7,329,0,5
香港特别行政区,0,0,51,765,0,4
澳门特别行政区,0,0,0,41,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,1,13,1,583,0,8
天津市,0,67,1,177,0,3
河北省,0,0,1,326,0,6
山西省,0,0,0,137,0,0
内蒙古自治区,1,25,0,117,0,1
辽宁省,0,0,1,141,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,1,489,0,13
上海市,9,26,4,526,0,6
江苏省,0,1,4,651,0,0
浙江省,0,0,2,1260,0,1
安徽省,0,0,0,990,0,6
福建省,1,3,4,349,0,1
江西省,0,0,0,937,0,1
山东省,0,0,3,778,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67802,4,3203
湖南省,0,0,0,1019,0,4
广东省,0,0,7,1514,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,1,555,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,1,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,255,0,3
甘肃省,0,0,0,138,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,10,339,0,5
香港特别行政区,0,0,37,802,0,4
澳门特别行政区,0,0,0,41,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,9,2,585,0,8
天津市,0,58,3,180,0,3
河北省,0,0,0,326,0,6
山西省,0,0,0,137,0,0
内蒙古自治区,0,25,0,117,0,1
辽宁省,0,0,0,141,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,2,491,0,13
上海市,11,19,3,529,0,6
江苏省,0,1,0,651,0,0
浙江省,0,0,2,1262,0,1
安徽省,0,0,0,990,0,6
福建省,0,2,1,350,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,778,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,1,67803,4,3207
湖南省,0,0,0,1019,0,4
广东省,0,0,2,1516,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,2,557,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,1,256,0,3
甘肃省,0,0,0,138,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,9,348,0,5
香港特别行政区,0,0,43,845,0,4
澳门特别行政区,0,0,2,43,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,7,1,586,0,8
天津市,0,48,0,180,0,3
河北省,0,0,1,327,0,6
山西省,0,0,1,138,0,0
内蒙古自治区,1,26,0,117,0,1
辽宁省,0,0,1,142,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,13,504,0,13
上海市,10,23,2,531,0,6
江苏省,0,1,0,651,0,0
浙江省,0,0,1,1263,0,1
安徽省,0,0,0,990,0,6
福建省,0,2,0,350,0,1
江西省,0,0,0,937,0,1
山东省,0,0,1,779,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,3,3210
湖南省,0,0,0,1019,0,4
广东省,0,0,8,1524,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,1,558,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,138,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,7,355,0,5
香港特别行政区,0,0,17,862,0,4
澳门特别行政区,0,0,1,44,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,4,1,587,0,8
天津市,0,32,0,180,0,3
河北省,0,0,0,327,0,6
山西省,0,0,0,138,0,0
内蒙古自治区,6,32,1,118,0,1
辽宁省,0,0,0,142,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,20,524,0,13
上海市,4,17,5,536,0,6
江苏省,0,1,0,651,0,0
浙江省,0,0,1,1264,0,1
安徽省,0,0,0,990,0,6
福建省,0,2,0,350,0,1
江西省,0,0,0,937,0,1
山东省,0,0,1,780,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,1,3212
湖南省,0,0,0,1019,0,4
广东省,0,0,8,1532,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,1,559,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,1,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,8,363,0,5
香港特别行政区,0,0,28,890,0,4
澳门特别行政区,0,0,0,44,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,1,4,0,587,0,8
天津市,0,25,0,180,0,3
河北省,0,0,0,327,0,6
山西省,0,0,0,138,0,0
内蒙古自治区,0,32,3,121,0,1
辽宁省,0,0,2,144,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,20,544,0,13
上海市,11,25,2,538,0,6
江苏省,0,1,0,651,0,0
浙江省,0,0,1,1265,0,1
安徽省,0,0,0,990,0,6
福建省,0,2,1,351,0,1
江西省,0,0,0,937,0,1
山东省,0,0,1,781,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,0,3212
湖南省,0,0,0,1019,0,4
广东省,0,0,1,1533,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,1,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,10,373,0,5
香港特别行政区,0,0,24,914,0,4
澳门特别行政区,0,0,0,44,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,2,1,588,0,8
天津市,0,13,0,180,0,3
河北省,0,0,0,327,0,6
山西省,3,3,25,163,0,0
内蒙古自治区,5,37,0,121,0,1
辽宁省,0,0,0,144,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,25,569,0,13
上海市,3,25,5,543,1,7
江苏省,0,0,0,651,0,0
浙江省,0,0,1,1266,0,1
安徽省,0,0,0,990,0,6
福建省,0,2,0,351,0,1
江西省,0,0,0,937,0,1
山东省,0,0,2,783,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,1,3213
湖南省,0,0,0,1019,0,4
广东省,1,1,3,1536,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,3,376,0,5
香港特别行政区,0,0,21,935,0,4
澳门特别行政区,0,0,0,44,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,2,0,588,0,8
天津市,0,10,1,181,0,3
河北省,0,0,0,327,0,6
山西省,1,2,3,166,0,0
内蒙古自治区,9,44,5,126,0,1
辽宁省,0,0,0,144,0,2
吉林省,0,0,0,98,0,1
黑龙江省,1,1,40,609,0,13
上海市,6,12,9,552,0,7
江苏省,0,0,0,651,0,0
浙江省,0,0,1,1267,0,1
安徽省,0,0,1,991,0,6
福建省,0,1,0,351,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,783,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,2,3215
湖南省,0,0,0,1019,0,4
广东省,0,1,3,1539,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,3,379,0,5
香港特别行政区,0,0,25,960,0,4
澳门特别行政区,0,0,1,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,1,0,588,0,8
天津市,0,4,1,182,0,3
河北省,0,0,0,327,0,6
山西省,0,2,2,168,0,0
内蒙古自治区,2,37,2,128,0,1
辽宁省,0,0,0,144,0,2
吉林省,0,0,0,98,0,1
黑龙江省,0,0,29,638,0,13
上海市,1,9,3,555,0,7
江苏省,0,0,0,651,0,0
浙江省,0,0,0,1267,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,351,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,783,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,1,3216
湖南省,0,0,0,1019,0,4
广东省,0,0,5,1544,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,1,380,0,5
香港特别行政区,0,0,13,973,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,0,1,589,0,8
天津市,0,2,1,183,0,3
河北省,0,0,0,327,0,6
山西省,0,0,4,172,0,0
内蒙古自治区,0,29,10,138,0,1
辽宁省,0,0,1,145,0,2
吉林省,0,0,0,98,0,1
黑龙江省,5,5,23,661,0,13
上海市,2,7,0,555,0,7
江苏省,1,1,1,652,0,0
浙江省,0,0,0,1267,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,0,351,0,1
江西省,0,0,0,937,0,1
山东省,0,0,1,784,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,3,3219
湖南省,0,0,0,1019,0,4
广东省,0,0,4,1548,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,2,382,1,6
香港特别行政区,0,0,16,989,0,4
澳门特别行政区,0,0,0,45,0,0
地区,新增疑似,累计疑似,新增确诊,累计确诊,新增死亡,累计死亡
北京市,0,0,0,589,0,8
天津市,0,2,0,183,0,3
河北省,0,0,0,327,0,6
山西省,0,0,0,172,0,0
内蒙古自治区,2,26,17,155,0,1
辽宁省,0,0,0,145,0,2
吉林省,1,1,1,99,0,1
黑龙江省,3,6,23,684,0,13
上海市,43,47,52,607,0,7
江苏省,0,0,1,653,0,0
浙江省,0,0,0,1267,0,1
安徽省,0,0,0,991,0,6
福建省,0,0,1,352,0,1
江西省,0,0,0,937,0,1
山东省,0,0,0,784,0,7
河南省,0,0,0,1276,0,22
湖北省,0,0,0,67803,0,3219
湖南省,0,0,0,1019,0,4
广东省,0,0,4,1552,0,8
广西壮族自治区,0,0,0,254,0,2
海南省,0,0,0,168,0,6
重庆市,0,0,0,579,0,6
四川省,0,0,0,560,0,3
贵州省,0,0,0,147,0,2
云南省,0,0,0,184,0,2
西藏自治区,0,0,0,1,0,0
陕西省,0,0,0,256,0,3
甘肃省,0,0,0,139,0,2
青海省,0,0,0,18,0,0
宁夏回族自治区,0,0,0,75,0,0
新疆维吾尔自治区,0,0,0,76,0,3
台湾省,0,0,3,385,0,6
香港特别行政区,0,0,11,1000,0,4
